Product_Id, NC 
480457,45.73
480466,55.92
480470,91.03
480473,86.56
480486,12.53
480506,3.05
480513,29.9
480514,34.39
480516,20.11
480519,6.8
480521,11.46
480523,34.61
480534,16.71
480538,21.72
480552,41.7
480575,24.95
480585,11.46
480600,16.71
480612,66.06
480619,7.46
480623,31.87
480625,0.01
480663,41.3
480674,59.56
480679,16
480688,82
480694,15.28
480697,52.843952
480698,48.69891
480699,46.681392
480720,52.61832
480721,115.25184
480733,29.205284
480736,38.527254
480737,143.150784
480739,50.084856
480743,50.084856
480745,32.196032
480748,33.424944
480750,0.009631
480751,52.61832
480755,36.364956
480758,29.205284
480760,35.473236
480761,35.473236
480762,29.205284
480763,52.843952
480764,36.701936
480765,30.231709
480766,30.68429
480767,0.009629
480768,46.681392
480769,55.253047
480770,115.25184
480773,52.61832
480775,0.009627
480776,76.479771
480778,0.00963
480779,30.655625
480780,0.009629
480781,52.61832
480782,143.150784
480783,39.522304
480790,53.728287
480791,38.208444
480792,36.364956
480793,31.826862
480796,39.78153
480797,72.844746
480804,0.009632
480805,296.93425
480807,296.93425
480808,212.8
480812,152.2
480815,212.8
480861,4.22
481036,3.97
481045,21.8
481046,9.07
481047,3.22
481049,3.01
481050,3.01
481052,31.41
481053,3.36
481054,9.67
481055,3.97
481056,3.97
481057,7.42
481064,26.86
481066,10.44
481068,3.71
481071,39.87
481072,42.78
481080,22.42
481082,12.8
481083,39.87
481084,15.38
481085,15.38
481086,26.83
481138,157.5
481150,269.07
481151,308.03
481152,156.76
481153,3.75
481154,308.03
481155,162.16
481156,25.3552
481157,83.788768
481158,69.22044
481159,25.2945
481160,92.409445
481161,47.028036
481162,65.943457
481163,145.736292
481164,64.980357
481165,67.214749
481166,53.737914
481167,106.992256
481168,21.76075
481169,43.68168
481170,59.08005
481172,45.338252
481173,50.39379
481174,62.91279
481175,76.42368
481176,0.00963
481177,106.684032
481178,57.483776
481179,30.231709
481180,167.876128
481182,52.93611
481183,42.320292
481184,26.555375
481185,85.792224
481186,59.3868
481187,238.565376
481188,60.479749
481189,241.75
481190,231.25
481191,210
481192,224
481193,247.75
481195,138.5
481197,141.25
481198,729.61904
481199,141.25
481200,185.5
481201,70.30863
481202,70.30863
481203,50.590766
481204,87.892506
481205,181
481206,187
481210,12.85
481211,65.426191
481212,99.375893
481213,19.613712
481214,850.091424
481215,130.89888
481216,16.937298
481217,0.00963
481218,37.250732
481219,20.872287
481220,104.1966
481221,27.979875
481222,79.33194
481223,127.254403
481224,84.983944
481225,830.595792
481226,114.974878
481227,28.775103
481228,19.86943
481229,0.009617
481230,0.009626
481231,169.455776
481232,491.126048
481233,20.872287
481234,491.126048
481235,94.730516
481236,19.86943
481237,768.508384
481238,912.187302
481239,93.699999
481240,126.497056
481241,84.983944
481242,169.455776
481243,440.548416
481244,82.90467
481245,82.90467
481246,130.89888
481247,30.848125
481248,89.231215
481249,127.254403
481250,491.126048
481251,104.534874
481252,127.254403
481253,0.009631
481254,17.783304
481255,140.309344
481256,104.1966
481257,29.368926
481258,79.33194
481259,93.699999
481260,30.848125
481261,37.250732
481262,27.979875
481263,94.730516
481264,80.93052
481265,127.254403
481266,90.38718
481267,440.548416
481268,89.231215
481269,0.00963
481270,16.620648
481271,133.648242
481272,140.309344
481273,440.548416
481274,58.504571
481276,34
481277,850.091424
481278,94.90365
481279,830.595792
481280,912.187302
481281,0.00963
481282,114.974878
481283,16.5165
481284,28.775103
481285,104.534874
481287,147.431348
481289,11.997024
481292,126.497056
481294,850.091424
481295,768.508384
481297,912.187302
481300,0.01
481301,9.954
481302,147.431348
481303,74.6982
481304,88.3224
481306,0.00795
481307,25.17255
481309,29.79
481310,25.17255
481312,29.79
481318,265.63
481324,830.595792
481329,768.508384
481330,20.63
481331,15.06492
481332,0.009618
481333,147.431348
481334,147.431348
481335,149.92208
481339,2.92
481341,0.41
481342,2
481343,1.76
481344,3.61
481345,0.55
481346,1.7
481347,2.87
481349,2.11
481350,4.26
481352,0.62
481354,2.56
481355,2.52
481356,0.49
481357,1.75
481358,0.39
481359,1.84
481361,1.47
481362,1.44
481363,0.69
481364,1.31
481365,0.5
481366,2.9
481367,0.54
481368,3.02
481369,4.25
481371,3.34
481372,1.51
481373,1.21
481374,2.85
481375,2.03
481376,0.64
481377,4.22
481378,4.05
481379,0.54
481382,1.77
481383,1.82
481384,1.6
481386,1.35
481388,0.64
481390,1.32
481391,1.7
481393,1.54
481394,0.76
481395,0.64
481396,3.33
481398,0.8
481399,6.76
481400,1.49
481401,3.37
481403,197.0335
481404,215.01535
481405,40.2
481406,4.77
481407,53.89
481408,11.12
481409,16.19
481410,18.1
481411,290.4
481412,313.5
481414,310.2
481415,330
481416,144.4122
481417,170.45
481418,170.45
481419,136.36
481420,3.08
481421,1.35
481423,0.79
481424,0.76
481425,2.21
481426,0.88
481428,56.65
481430,1.15
481431,52.4388
481433,2.44
481434,108.16
481435,0.71
481436,1.25
481437,48.32
481438,77.84
481440,2.38
481441,0.38
481442,1.05
481444,40.3
481445,58.9625
481446,2.26
481447,4.4
481448,1.8
481450,0.82
481451,1.79
481452,0.95
481453,1.91
481454,0.99
481455,1.3
481456,0.61
481457,0.61
481459,0.55
481460,56.3192
481462,2.36
481463,17.8
481465,0.0092
481467,0.94
481468,52.01
481469,1.62
481470,58.5709
481471,48.68
481472,51.1216
481474,1.2
481475,1.82
481477,1.01
481478,48.68
481480,1.75
481482,56.07
481483,0.53
481484,7.22
481485,0.82
481486,30.09
481487,30.09
481489,32.6986
481490,1.44
481491,28.97
481492,38.5993
481494,4.19
481498,6.84
481499,0.01
481500,36.74
481501,43.37
481502,0.9
481503,25.5067
481504,0.73
481505,0.88
481508,33.998
481509,0.96
481510,41.7499
481512,0.76
481513,1.27
481516,1.84
481519,2.21
481520,1
481521,2.2
481522,0.01
481523,3.78
481524,2.4
481525,0.01
481526,2.07
481527,68.09
481528,1.84
481529,6.28
481530,4.23
481531,0.8
481532,6.85
481533,1.07
481534,3.68
481535,2.38
481536,4.21
481537,1.25
481538,0.86
481539,3.1
481540,3.69
481541,1.72
481542,6.76
481543,2.6
481544,1.16
481545,1.38
481546,1.21
481547,2.52
481548,1.97
481549,0.56
481550,0.86
481551,0.53
481552,0.54
481553,1.32
481554,0.62
481555,0.6
481556,1.87
481557,4.22
481558,7.99
481559,4.79
481560,0.55
481561,1.51
481562,1.6
481563,4.71
481564,1.07
481565,2.1
481566,3.24
481567,1.25
481568,3.94
481569,1.91
481570,2.21
481571,2.13
481572,1.29
481573,3.82
481574,1.75
481575,226.3239
481576,268.1217
481577,2.94
481578,2.74
481579,1.69
481580,0.8
481581,0.51
481582,1.47
481583,16.52
481584,2.38
481585,1.56
481586,0.92
481587,2.69
481588,1.22
481589,0.95
481590,2.3
481591,0.77
481592,22.25
481593,2.97
481594,9.51
481596,7.31
481597,1.48
481598,3.18
481599,2.82
481600,1.18
481601,0.56
481602,1.85
481603,0.5
481604,1
481605,1.2
481606,1.68
481607,1.84
481608,1.39
481609,3.28
481610,3.21
481611,0.88
481612,3.63
481613,0.99
481614,2.73
481616,5.58
481617,0.76
481618,1.04
481619,0.99
481620,0.62
481621,1.59
481622,1.56
481623,1.35
481624,1.79
481625,1.18
481626,1.84
481627,1.65
481628,2.11
481629,0.86
481630,1.3
481631,0.51
481632,2.72
481633,2.73
481635,0.4
481636,6.31
481637,0.8
481638,1.45
481639,4.93
481640,0.34
481642,2.57
481644,11.89
481645,204.593312
481646,204.593312
481647,219.721634
481648,204.593312
481649,242.475968
481650,219.721634
481651,204.593312
481652,475.541472
481654,442.744512
481655,393.553888
481656,541.145024
481657,409.999746
481658,17.87
481660,423.8
481661,109.79
481662,40.67448
481663,119.13
481664,
481665,207.54
481672,0.97
481674,24.93
481680,13.9
481684,119.12
481685,223.87
481686,1.87259
481687,230.59
481690,285.57
481691,207.05696
481692,155.97336
481694,128.3032
481698,7.46
481709,51.73
481722,75.07
481746,18.45
481750,9.96
481760,171.1017
481762,60.81
481767,171.1017
481771,7.46
481775,33.06
481777,86.42
481790,88.57
481800,25.48
481803,156.5616
481804,176.3248
481805,6.605144
481809,42.79
481810,45.88
481811,50.20422
481812,88.768927
481813,105.62184
481814,76.653129
481815,70.132942
481927,12.06
481953,12.06
482125,81.413445
482126,35.806722
482235,123.2
482238,110.18
482239,242.66
482240,228.26
482241,120.7355
482242,376.010375
482243,0.009875
482244,135.297375
482245,287.5205
482246,135.376375
482247,244.554375
482248,234.876875
482250,0.009875
482251,350.631625
482253,157.990125
482254,230.689875
482255,132.3645
482256,201.993125
482258,308.722125
482259,466.89
482260,108.96075
482263,282.217625
482265,0.009875
482266,233.928875
482267,8.7291
482268,207.029375
482269,281.69425
482270,148.61875
482271,167.726875
482272,10.42245
482273,363.706125
482274,287.34275
482275,150.425875
482276,258.42875
482277,232.704375
482278,379.18025
482279,0.009875
482280,199.81075
482281,291.026125
482282,129.718
482283,0.009875
482284,180.386625
482285,159.747875
482286,189.234625
482287,379.367875
482289,154.5
482290,0.01
482291,251.63
482292,0.01
482293,767.2
482294,856.8
482295,744.8
482296,760
482297,783.2
482298,718.4
482299,811.2
482300,811.2
482301,759.2
482302,642.4
482303,783.2
482304,960
482305,869.6
482306,3.75
482307,781.6
482308,3.74884
482309,759.2
482310,856.8
482311,960
482312,1.61
482317,1.43
482318,0.01
482321,310.74
482322,250.94
482323,252.77
482324,267.82
482325,0.01
482327,83.28
482328,400.62
482329,93.55
482330,97.59
482331,281.39
482332,73.37
482333,289.09
482334,227.46
482335,264.51
482336,297.16
482337,469.23
482338,101.62
482339,432.17
482340,235.9
482342,385.58
482343,107.13
482344,3.94
482345,1.74
482346,7.79
482347,1.83
482348,6.43
482349,2.16
482350,1.49
482351,1.82
482352,2.71
482353,0.92
482354,1.36
482355,6.33
482356,4.18
482359,41.76
482360,2.28
482362,0.51
482363,3.96
482365,2.87
482366,1.18
482369,1.36
482370,5.88
482371,11.75
482381,0.91
482448,18.09
482450,26.71
482451,12.76
482713,14.4423
482941,44.662
483069,98.049
483071,247.6803
483072,167.1096
483073,241.7121
483080,135.5634
483081,0.00735
483086,219.9708
483088,247.6803
483123,98.049
483124,135.5634
483125,189.7035
483126,272.4057
483127,217.1259
483128,251.9433
483129,135.5634
483130,98.049
483131,247.6803
483132,229.7757
483133,218.6919
483134,217.1259
483139,247.6803
483146,243.4173
483149,0.00735
483153,243.4173
483155,251.9433
483167,201.2136
483179,189.7035
483180,135.5634
483181,189.7035
483182,167.1096
483183,0.01
483184,201.2136
483185,201.2136
483186,229.7757
483187,218.6919
483188,98.049
483189,229.7757
483193,98.049
483194,251.9433
483195,167.1096
483202,60.378473
483203,119.952
483204,163.73
483205,72.8
483206,25.483379
483207,129.594673
483208,28.19294
483209,25.483379
483210,28.19294
483211,31.99139
483212,31.99139
483213,403.446036
483214,28.19294
483215,25.483379
483216,72.119904
483217,22.773818
483218,70.490791
483219,22.773818
483220,28.19294
483221,151.288043
483222,35.249616
483223,25.483379
483224,25.483379
483225,72.119904
483226,93.813274
483227,29.281829
483228,76.458578
483229,25.483379
483230,22.773818
483231,29.281829
483232,28.19294
483233,28.19294
483234,31.99139
483235,29.281829
483236,48.257197
483237,28.19294
483238,76.458578
483239,25.483379
483240,28.19294
483241,29.281829
483242,25.483379
483243,25.483379
483244,14.636694
483245,403.446036
483246,78.087691
483247,93.813274
483248,59.103882
483249,129.594673
483250,137.191573
483251,28.19294
483258,25.483379
483263,22.773818
483266,21.69337
483267,28.19294
483269,72.119904
483270,25.483379
483271,403.446036
483272,137.191573
483273,10.576573
483274,345.962826
483275,31.99139
483276,107.909744
483277,25.483379
483278,78.087691
483279,72.119904
483280,403.446036
483281,70.490791
483282,100.861509
483283,93.813274
483284,29.822053
483285,345.962826
483286,100.861509
483287,79.168139
483288,25.483379
483289,21.69337
483290,25.483379
483292,13.06
483293,0.008441
483294,317.921824
483295,314.241548
483296,0.008441
483299,9.4
483300,140.162805
483301,0.008441
483302,139.099239
483303,2.43
483305,53.62239
483307,50.064048
483308,32.22277
483309,28.738362
483310,45.959375
483311,54.440685
483313,111.42144
483314,53.893513
483315,64.92737
483316,40.14459
483317,146.42408
483320,12.296079
483321,15.7424
483322,68.36
483323,11.85
483324,79.38
483325,11.0975
483326,39.69
483327,88.94
483328,0.01
483329,10.27
483330,88.2
483331,35.28
483332,150.92
483333,44.1
483334,72.03
483335,82.4
483336,39.69
483337,45.57
483338,8.69
483339,79.39
483340,15.02
483341,67.62
483342,53.04
483343,38.79
483344,48.51
483345,80.79
483346,45.24
483347,343.05
483348,90.2
483349,39.63
483350,9.57
483351,56.84
483352,83.88
483353,204.97
483354,55.33
483355,43.25
483356,32.37
483357,71.31
483358,45.24
483359,39.41
483360,343.05
483361,76.34
483362,34.45
483363,72.37
483364,181.59
483365,55.92
483366,43.25
483367,72.31
483368,204.97
483369,40.47
483370,62.91
483371,343.05
483372,68.79
483373,0.01
483374,0.01
483375,88.19
483376,77.17
483378,174.2
483379,0.0089
483380,114.65
483382,91.72
483383,63.06
483384,265.09
483385,30.98
483387,34.15
483388,291.39
483389,43.69
483390,0.01
483391,43.78
483392,45.06
483393,251.75
483394,55.67
483395,40.01
483396,2.58104
483397,0.5028
483398,2.79892
483399,1.1313
483400,6.432
483403,4.899375
483404,2.989875
483405,2.99166
483406,8.06156
483407,8.48894
483408,21.85504
483410,6.37718
483411,3.84642
483412,0.242875
483413,0.36872
483414,7.14814
483415,1.65825
483416,1.5922
483417,1.5922
483418,0.89666
483419,0.737
483420,80
483422,50.84
483423,558.96
483424,326.19
483438,5.59
483439,0.01
483440,0.01
483441,306.299
483442,0.0098
483443,366.4416
483444,282.436
483445,397.684
483446,233.5438
483447,490.25
483448,253.1144
483449,333.4646
483450,415.4612
483459,80.85
483460,70.49
483461,42.63
483462,63.95
483463,0.01
483464,54.39
483465,39.69
483466,45.36
483467,47.63
483468,52.19
483469,40.07
483470,76.23
483471,39.69
483472,44.52
483473,35.62
483474,75.46
483475,69.55
483476,50.46
483477,69.3
483481,2.8
483482,62.5
483483,131.25
483484,159.38
483486,90
483488,76
483489,90
483490,90
483491,90
483493,82
483494,33.97625
483495,214.668125
483496,175.290975
483498,160.615
483499,189.958125
483500,2044.7525
483503,175.290975
483504,1849.393475
483505,189.958125
483506,243.243475
483507,3407.66785
483508,189.958125
483509,175.290975
483510,175.290975
483511,175.290975
483512,175.290975
483513,5.48
483514,215.25
483515,185.325
483516,2823.8941
483517,182
483519,311.96375
483520,181.25
483521,593.75
483523,230.946625
483524,249.057375
483525,23.1876
483527,90.65
483540,13.61
483570,131.47
483571,26.106465
483572,2.12
483573,2.04
483575,16.84
483577,24.63
483584,153.65
483585,47.98
483586,53.02
483587,51.81
483595,68.000696
483596,0.008441
483597,187.575902
483598,137.427921
483599,145.446871
483600,109.90182
483601,106.238426
483602,165.924737
483603,68.000696
483604,54.95091
483605,159.847217
483606,98.717495
483608,73.765899
483609,0.008441
483610,109.682354
483611,317.955588
483612,123.086662
483613,82.460129
483614,0.008441
483615,118.452553
483616,179.818623
483617,45.302847
483618,68.380541
483619,173.276848
483621,199.638091
483622,54.469773
483623,124.665129
483625,65.932651
483626,119.887523
483627,106.238426
483628,104.676841
483629,109.589503
483631,67.097509
483633,82.460129
483634,435.606246
483636,129.763493
483637,173.276848
483638,98.717495
483639,155.086493
483640,197.696661
483641,105.233947
483642,123.086662
483643,0.008441
483644,108.652552
483645,222.563847
483646,1867.748511
483647,60.927138
483651,1897.494595
483657,1867.748511
483669,21.88
483670,92.386745
483676,235.21
483679,21.46
483680,22.2
483682,212.26
483684,19.99
483686,240.95
483687,220.86
483692,223.73
483696,18.5
483697,174.196
483698,49.0916
483701,41.44
483703,229.47
483705,232.34
483707,240.95
483718,39.74
483726,0.01
483728,74.446456
483777,934.82
483778,84.503888
483779,36.66
483780,93.132118
483781,12.92
483804,4.44
483805,4.44
483806,4.44
483807,7.67
483819,55.47
483821,2.49
483822,35.16
483823,3.51
483824,28.68
483825,47.89
483826,49.16
483827,56.99
483828,38.22
483829,47.89
483830,64.11
483831,60.56
483833,111.153421
483834,267.132327
483835,127.982442
483836,0.0089
483837,6.27
483838,55.33
483839,71
483840,24.52
483841,52.32
483842,71.77
483843,33.75
483846,204.905275
483847,95.6
483848,348.89
483849,291.66
483850,466
483851,498
483861,498
483862,354
483863,466
483865,9.16
483867,1179.55
483868,1097.24
483869,1126.15
483876,1238.84
483886,1292.24
483889,1043.84
483892,23.08
483907,24.97
483908,17.29
483909,9.472125
483913,25.1
483915,29.56
483918,27.86
483924,31.87
483927,204.624
483933,260.043
483934,21.256204
483935,49.32
483938,194.18
483939,173.5041
483940,141.855
483944,224.9008
483947,196.9506
483951,0.00735
483964,168.8148
483965,177.7671
483976,110.25
483980,156.56
483984,177.7671
483988,165.4044
483990,181.1775
484000,480.4401
484001,480.4401
484004,0.01
484005,99.15
484006,0.01
484009,87.94
484011,2.6
484015,2.6
484016,2.43
484017,2.43
484023,13.8768
484026,11.1554
484028,21.67
484031,10
484040,10
484097,0.00955
484098,0.00955
484108,29.4904
484123,869.513112
484128,1246.693227
484134,1227.793281
484138,1057.790097
484146,1246.693227
484147,342.491682
484148,1038.899784
484149,509.571328
484152,581.512736
484154,1057.790097
484156,1259.283558
484159,1070.390061
484183,101.619375
484251,83.351575
484252,183.123325
484253,24.14
484377,0.39
484427,0.01
484428,0.01
484429,0.01
484430,0.01
484432,143.5
484433,59
484693,83.75
484695,90.43
484696,48.56
484698,106.88
484699,83.75
484700,90.43
484701,48.56
484852,20.47
484861,203.065137
484862,53.110772
484863,73.892514
484864,81.632911
484874,137.292865
484924,55.37
484925,73.38
484934,125.5
484936,48.97
484937,96.2
484938,65.63
484939,109.37
484943,56.25
484944,37.5
484945,432.87
484947,137.5
484948,90.63
484952,10.88
484953,62.02
484954,9.5661
484955,19.313985
484961,215.93
484962,108.18
484963,3.84
484964,27.38
484965,55.68
484967,5.3
484973,60.45
484976,28.47
484977,468.93
484980,25.1236
484981,7.008077
484982,7.008077
484984,98.0028
484985,220.5
484988,53.63
484989,69.67
484990,149.88
484993,0.01
484994,203.96
484996,158.046
484997,222.29
485017,0.99
485072,26.13
485073,0.01
485074,34.38
485075,16.04
485077,30.71
485078,41.71
485080,23.38
485081,30.03
485082,11.088
485083,12.474
485084,16.632
485086,11.088
485087,13.079
485090,20.79
485092,20.79
485093,0.01
485096,7.33
485098,26.13
485099,62.33
485125,78.62895
485127,2.75
485132,0.74
485150,2.2
485205,395.975751
485206,0.01
485207,136.8891
485208,14.36
485210,66.24
485213,108.92
485214,557.75
485215,3.9316
485216,4.37931
485217,3.15
485218,0.01
485219,124.74
485222,70.43
485223,20.80785
485229,285.14
485250,27.98
485251,39.03
485252,36.11
485254,32.61
485255,39.03
485256,27.09
485257,0.01
485258,39.03
485259,24.48
485260,30.89
485261,36.11
485262,36.11
485263,3.77
485274,85.9325
485275,75.504745
485278,28.038
485287,9.29
485288,7.9
485293,37.94
485294,37.94
485295,37.94
485296,37.94
485297,37.94
485299,37.94
485300,37.94
485301,37.94
485302,37.94
485304,37.94
485306,472.991435
485307,22.07
485319,176.09
485320,140.18
485321,157.21
485322,28.97
485323,210.81
485324,156.27
485329,1640.032625
485330,1640.032625
485331,1062.6
485332,1062.4896
485334,73.5
485336,130.53
485337,122.18
485338,140.41
485339,130.53
485340,140.41
485341,112.3
485342,140.41
485343,130.53
485344,140.41
485345,69.21
485346,140.41
485347,140.41
485348,130.53
485349,130.53
485350,69.21
485351,130.53
485352,140.41
485353,130.53
485354,345.15249
485355,161.54
485356,34.78
485357,70.895959
485358,77.1875
485359,169.024
485398,30.14
485408,19.69
485409,42
485410,42
485411,84.44
485412,48.13
485413,42
485414,56
485415,168
485416,84.44
485417,84.44
485418,56
485419,76.13
485420,52.06
485421,140
485422,168
485423,65.3125
485424,38.94
485426,38.94
485650,105.5
485651,146
485652,99.5
485653,278.5
485654,184.44
485655,89.5
485656,260
485657,145
485658,193
485659,3.66
485660,407
485661,3.65893
485662,223.5
485664,4.28
485665,4.65
485666,492.5
485667,0.45
485669,0.88
485670,0.93
485671,67
485673,244.5
485674,73
485675,33.42
485676,254
485677,0.01
485678,493.5
485685,173.21
485686,129
485687,261.29
485688,329.78
485689,285.59
485690,306.03
485691,339.18
485692,66.102
485693,174.19
485694,131.5
485695,247
485696,177.55
485697,578.5
485698,291.5
485699,241
485700,276.5
485701,214.5
485702,268.5
485703,255
485704,224.5
485705,254
485706,206.5
485707,90
485708,146
485709,302.5
485710,134.5
485711,393.5
485712,184.44
485713,368.35
485714,258.5
485715,223.5
485716,167
485717,104.5
485718,287.5
485719,0.01
485720,112.5
485721,67
485722,152
485723,355.1
485724,276.5
485725,155
485726,108.5
485727,97.5
485728,813.5
485729,507
485730,289.5
485731,116
485732,87
485733,302.5
485734,268.5
485735,199
485736,144
485737,224.5
485738,448.5
485739,131.5
485740,177.55
485741,211
485742,211
485743,105.5
485744,12.36
485745,507
485746,368.35
485747,206.5
485748,112.5
485749,493.5
485750,89.5
485752,144
485753,493.5
485754,89.5
485755,355.1
485756,152
485757,0.01
485758,87
485759,139.5
485760,393.5
485761,98.5
485762,118.5
485763,251
485764,164
485765,273.5
485766,813.5
485767,97.5
485768,578.5
485769,289.5
485770,355.1
485771,0.01
485772,155
485773,175.5
485774,238.5
485775,247
485776,194.5
485777,297
485778,813.5
485779,229.5
485780,214.5
485781,139
485782,578.5
485783,223.5
485784,87
485785,244.5
485786,108.5
485787,139
485789,284
485790,118.5
485791,3.47
485792,3.47
485793,97.5
485794,0.01
485795,254
485796,90
485797,116
485798,175.5
485799,62.5
485800,131.5
485801,89.5
485802,291.5
485803,129
485804,213
485805,289.5
485806,184.44
485807,0.01
485808,116
485809,175.5
485811,62.5
485812,175.5
485813,197
485814,76.5
485815,206.5
485816,310
485817,197
485818,99.5
485819,255
485820,297
485821,122
485822,229.5
485824,108.5
485825,87
485826,206.5
485827,241
485828,114
485829,129
485831,407
485839,278.5
485840,307
485841,284
485842,448.5
485843,108.5
485844,100
485845,118.5
485846,118.5
485847,492.5
485848,213
485849,368.35
485850,278.5
485851,142
485852,492.5
485853,307
485854,507
485855,73
485856,0.01
485857,131.5
485858,167
485859,297
485860,310
485862,193
485863,287.5
485864,211
485865,177.55
485866,407
485868,167
485869,0.01
485871,310
485880,117.93
485913,12.03
485915,3.65
485916,5.52
485917,3.57
485918,12.35
485919,7.05
485920,6.37
485921,2.64
485922,3.61
485923,2.52
485924,2.3184
485925,3.52
485926,1.68
485927,3.25
485928,3.39
485929,1.2
485930,5.17
485931,5.29
485932,5.4
485933,5.63
485934,5.05
485936,140.41
485937,130.53
485938,140.41
485939,140.41
485940,130.53
485941,140.41
485942,130.53
485943,0.95
485944,112.3
485945,140.41
485946,140.41
485947,70.57
485948,122.18
485950,69.21
485952,60.5
485953,82.86
485957,0.01
485958,5.16
485959,4.53
485962,2.9
485963,159.74
485974,39.17
485977,19.58
485979,14.65
485981,124.42
485982,217.94
485983,360
485993,184.19
485994,168
485995,195.56
485997,174
485998,74.5
485999,171.5
486000,171.5
486001,85
486002,174
486003,323
486004,2.5
486005,152
486006,
486007,174
486008,0.01
486009,80
486010,96.5
486012,174
486013,90
486014,90
486015,174
486016,167
486017,174
486018,46
486019,167
486020,244.5
486021,46
486023,93
486024,106.5
486025,341
486026,323
486027,120.5
486028,167
486029,152
486030,
486031,341
486032,81
486033,94
486034,69.5
486035,97.5
486036,111.5
486037,96.5
486038,81
486039,111.5
486040,111.5
486041,97.5
486042,69.5
486043,94
486044,69.5
486045,81
486046,94
486047,97.5
486048,97.5
486049,69.5
486050,0.01
486051,111.5
486052,81
486053,93
486056,15.65
486057,15.65
486058,14.65
486059,1.04
486060,1.12
486061,57.021152
486062,30.4665
486063,29.9535
486064,29.9535
486065,34.8175
486066,294.4145
486068,54.9385
486070,0.01
486071,114.885
486072,3.38
486073,50
486074,48.38
486076,12.72
486077,1.94
486078,1.94
486080,11.01
486081,11.98
486083,10.26
486085,64.472689
486087,48.700741
486090,762.663876
486092,794.972958
486093,544.891872
486095,1353.850719
486097,940.169888
486098,1202.506656
486099,940.169888
486102,352.211379
486103,565.71
486104,1202.506656
486106,1202.506656
486108,1202.506656
486109,282.111648
486110,762.663876
486112,794.972958
486114,433.09
486117,282.111648
486118,544.891872
486120,352.211379
486121,794.972958
486122,762.663876
486123,825.26
486124,565.71
486125,825.26
486126,762.663876
486128,565.71
486130,762.663876
486131,1202.506656
486132,1202.506656
486133,544.891872
486134,433.09
486135,726.347466
486138,116.565
486139,51.5402
486140,0.01
486143,140.41
486145,130.53
486146,140.41
486147,130.53
486148,112.3
486149,69.21
486150,70.99
486151,122.18
486152,122.18
486153,140.41
486154,69.21
486155,130.53
486156,60.5
486157,130.53
486158,130.53
486159,130.53
486160,37.65
486161,140.41
486162,69.21
486163,140.41
486164,67.21
486165,70.99
486166,130.53
486167,69.21
486168,112.3
486169,69.21
486170,69.21
486171,130.53
486172,27.344278
486173,388.8542
486174,921.85
486175,1000.748994
486176,894.01
486177,1025.449425
486178,928.259712
486179,1276.922124
486180,1386.860814
486181,901.32
486182,917.878065
486183,986.28
486184,1023.319375
486186,942.35
486187,1364.908665
486188,1002.964104
486189,828.12
486190,910.86
486191,895.315455
486192,826.71
486193,872.04
486194,929.15
486195,1097.16624
486196,1156.181592
486197,819.36
486198,1133.616406
486199,863.31
486200,1632.032961
486201,949.64
486202,903.58
486203,1074.427366
486204,965.71
486205,1609.3082
486206,864.71
486207,1084.941202
486208,958.43
486209,835.47
486210,1062.37761
486212,1156.181592
486213,855.98
486218,950.86462
486220,978.88
486222,1133.616406
486223,1299.36103
486224,270.05088
486225,34.85632
486226,159.7488
486227,117.5622
486228,83.904
486229,90.5418
486230,311.4384
486231,119.9289
486232,324.714
486233,236.5389
486234,0.66
486235,0.48
486236,428.96
486237,156.5354
486238,724.661
486239,262.199
486240,244.5198
486241,352.0062
486243,0.0098
486244,623.427
486245,219.0692
486246,388.8248
486247,494.3708
486249,226.8602
486250,333.5724
486252,188.9636
486257,168.266
486259,240.247
486261,194.4516
486262,124.901
486264,0.0098
486265,346.7142
486267,245.0098
486268,225.547
486269,146.8138
486270,195.412
486271,114.2288
486272,344.4112
486273,415.5886
486274,409.92
486275,382.984
486276,170.1672
486277,510.384
486278,181.398
486279,356.2006
486280,226.0174
486281,429.387
486282,285.2682
486284,0.0098
486286,0.0098
486287,287.2772
486289,168.5992
486290,97.559
486292,260.9838
486293,265.8348
486294,106.3986
486296,153.6052
486298,288.659
486299,356.3868
486300,33.42
486301,563.0394
486302,457.856
486305,261.9344
486306,49.05
486308,502.2794
486309,549.4272
486310,404.1716
486311,603.8858
486312,367.8136
486313,110.2696
486314,211.582
486315,649.5538
486316,270.6564
486318,328.8194
486319,218.7066
486320,301.17
486321,445.5276
486322,107.7314
486325,223.7046
486326,168.9814
486328,468.6752
486329,166.8254
486330,591.5574
486331,132.496
486332,541.2932
486333,641.2336
486334,385.6104
486338,286.7872
486339,326.8006
486342,195.0102
486343,98.5488
486347,551.25
486348,390.7652
486349,264.2766
486350,313.3452
486353,305.4758
486355,534.3646
486356,275.2722
486362,80.4776
486369,280.1428
486370,129.8892
486371,483.0224
486373,623.5544
486382,319.0684
486388,229.3494
486395,371.3906
486396,442.4406
486397,363.188
486398,399.9772
486399,315.1288
486400,445.5864
486401,209.7396
486402,500.9564
486403,247.695
486404,208.8772
486405,682.8836
486410,563.5392
486411,367.7646
486412,298.7236
486413,240.639
486415,196.1176
486416,413.7168
486419,344.3132
486420,0.0098
486424,317.0006
486425,149.5088
486427,241.2858
486430,136.9256
486432,281.3972
486433,234.22
486434,413.8344
486435,401.8098
486436,204.6338
